"","ko_id","X","P14_x100_t0","P16_x100_t0","P03_x100_t0","P08_x100_t0","P10_x50_t0","P13_x50_t0","P09_x50_t0","P14_x100_t168","P16_x100_t168","P03_x100_t168","P08_x100_t168","P10_x50_t168","P13_x50_t168","P04_x50_t168","P09_x50_t168","P14_x100_t24","P16_x100_t24","P03_x100_t24","P08_x100_t24","P10_x50_t24","P13_x50_t24","P04_x50_t24","P09_x50_t24","P14_x100_t3","P16_x100_t3","P03_x100_t3","P08_x100_t3","P10_x50_t3","P04_x50_t3","P09_x50_t3","P14_x100_t48","P16_x100_t48","P03_x100_t48","P08_x100_t48","P10_x50_t48","P13_x50_t48","P04_x50_t48","P09_x50_t48","P14_x100_t72","P16_x100_t72","P03_x100_t72","P08_x100_t72","P10_x50_t72","P13_x50_t72","P04_x50_t72","P09_x50_t72","P13_x50_t3","Level1","Level2","Level3","Level4"
"5917","K23779",5917,29,42,21,29,26,64,52,77,129,234,193,199,200,93,307,395,451,561,656,556,102,394,520,596,286,296,0,676,525,620,260,439,256,339,268,258,569,480,257,260,535,308,188,120,212,150,397," 09180 Brite Hierarchies","  09182 Protein families: genetic information processing","   03000 Transcription factors","    K23779  sutR; XRE family transcriptional regulator, regulator of sulfur utilization"
"5918","K23786",5918,0,0,0,6,0,0,0,0,0,10,0,0,1,0,16,77,1774,515,269,236,0,375,256,35,161,115,0,135,216,223,64,164,112,117,63,175,95,58,0,3,37,57,9,6,6,0,111," 09180 Brite Hierarchies","  09182 Protein families: genetic information processing","   03032 DNA replication proteins","    K23786  exoA; 5'-3' exonuclease"
"5919","K23812",5919,3,0,0,2,0,0,0,4,14,57,9,7,25,9,34,55,27,29,12,11,9,5,52,15,0,8,0,14,5,25,17,25,81,35,70,37,50,35,25,61,122,44,10,46,23,7,6," 09180 Brite Hierarchies","  09181 Protein families: metabolism","   00199 Cytochrome P450","    K23812  CYP150A5; cytochrome P450 family 150 subfamily A5"
"5920","K23825",5920,9,0,3,1,2,0,2,9,0,3,5,11,11,0,3,27,8,43,12,10,10,13,14,8,13,13,0,24,19,20,6,0,12,14,14,16,4,27,0,2,6,0,0,1,1,2,45," 09100 Metabolism","  09108 Metabolism of cofactors and vitamins","   00860 Porphyrin metabolism","    K23825  K23825; F420H(2)-dependent biliverdin reductase"
"5921","K23842",5921,33,21,18,16,33,50,57,35,35,177,92,114,110,78,107,315,452,407,491,391,169,347,416,336,271,317,0,324,691,807,112,220,268,205,181,172,487,340,59,143,555,246,134,116,237,44,391," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99980 Enzymes with EC numbers","    K23842  lpdA; NAD(P)H dehydrogenase (quinone)"
"5922","K23876",5922,0,0,0,0,0,0,0,6,1,1,4,8,9,0,0,6,10,0,0,0,0,0,0,2,0,0,0,0,0,2,0,20,9,10,8,0,0,2,0,17,6,4,15,1,0,0,4," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99980 Enzymes with EC numbers","    K23876  hgdC, fldI, hadI, lcdC; (R)-2-hydroxyacyl-CoA dehydratese activating ATPase"
"5923","K23911",5923,0,0,0,0,0,0,0,42,58,98,47,125,56,53,10,73,10,69,26,56,11,72,21,41,22,72,0,74,93,37,17,31,84,36,69,36,101,37,47,43,148,37,81,67,102,31,19," 09180 Brite Hierarchies","  09181 Protein families: metabolism","   01002 Peptidases and inhibitors","    K23911  RBP3; retinol-binding protein 3"
"5924","K23948",5924,2,4,0,1,0,2,10,20,39,43,80,73,83,6,44,124,520,182,139,196,34,178,126,22,23,11,0,32,53,59,77,208,117,182,158,90,182,128,73,135,298,83,79,89,58,76,36," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99980 Enzymes with EC numbers","    K23948  E1.6.5.9; NADH:quinone reductase (non-electrogenic)"
"5925","K23976",5925,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,2,2,0,9,0,0,1,0,0,0,1,2,4,0,0,2,0,12,1,0,6,0,8,0,0,0,0,0,0," 09100 Metabolism","  09105 Amino acid metabolism","   00270 Cysteine and methionine metabolism","    K23976  K23976; L-aspartate semialdehyde sulfurtransferase ferredoxin"
"5926","K23980",5926,19,7,8,18,15,35,22,193,163,337,476,259,348,85,564,742,5524,2358,1501,1147,214,2062,621,178,328,220,0,284,388,497,842,830,849,849,623,663,912,837,525,437,1150,640,553,402,451,135,253," 09180 Brite Hierarchies","  09181 Protein families: metabolism","   01002 Peptidases and inhibitors","    K23980  tpdA; cysteinylglycine-S-conjugate dipeptidase"
"5927","K23987",5927,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,29,39,56,33,35,0,21,22,7,11,13,0,40,12,55,26,2,11,34,18,7,24,18,0,7,10,6,2,2,0,0,21," 09100 Metabolism","  09107 Glycan biosynthesis and metabolism","   00541 O-Antigen nucleotide sugar biosynthesis","    K23987  rfbCD, rmlCD; dTDP-4-dehydrorhamnose 3,5-epimerase/reductase"
"5928","K23988",5928,9,2,10,5,1,15,3,5,13,45,45,9,39,7,24,129,39,223,220,78,18,125,141,109,104,148,0,230,189,224,40,49,82,76,95,22,209,52,66,41,96,77,101,33,89,17,107," 09180 Brite Hierarchies","  09182 Protein families: genetic information processing","   03000 Transcription factors","    K23988  arsR-arsC; ArsR family transcriptional regulator, arsenate/arsenite/antimonite-responsive transcriptional repressor / arsenate reductase (thioredoxin)"
"5929","K23989",5929,0,1,0,0,0,0,1,2,0,0,0,1,2,0,0,7,508,74,27,30,9,40,18,0,27,38,0,8,39,30,26,7,3,26,44,66,10,6,0,0,0,4,0,8,4,3,24," 09100 Metabolism","  09107 Glycan biosynthesis and metabolism","   00511 Other glycan degradation","    K23989  lytD, lytB; mannosyl-glycoprotein endo-beta-N-acetylglucosaminidase"
"5930","K23992",5930,14,15,4,10,12,16,6,41,77,63,131,146,45,24,129,79,87,82,100,124,48,68,95,36,16,7,0,49,28,20,126,132,97,134,56,35,174,186,66,78,154,167,96,52,99,22,26," 09100 Metabolism","  09101 Carbohydrate metabolism","   00562 Inositol phosphate metabolism","    K23992  K23992; 1L-myo-inositol 1-phosphate cytidylyltransferase / CDP-L-myo-inositol myo-inositolphosphotransferase"
"5931","K23993",5931,2,6,0,0,4,3,0,48,24,39,53,0,38,17,96,69,14,28,43,22,13,22,47,11,20,9,0,7,26,25,52,53,36,35,78,48,82,58,43,21,68,25,54,26,74,13,12," 09130 Environmental Information Processing","  09131 Membrane transport","   02060 Phosphotransferase system (PTS)","    K23993  fruB; multiphosphoryl transfer protein"
"5932","K23995",5932,151,79,176,154,104,196,83,3790,3879,6574,7961,5752,8719,2624,6797,5113,2050,4071,4924,6577,1244,3428,2023,512,171,216,0,341,287,405,5821,8626,6628,7981,7492,8568,7040,6288,6530,6783,12460,7999,6977,6071,6974,2321,334," 09100 Metabolism","  09102 Energy metabolism","   00680 Methane metabolism","    K23995  xoxF; lanthanide-dependent methanol dehydrogenase"
"5933","K23997",5933,22,22,15,14,23,21,15,90,134,205,164,147,186,67,202,319,222,258,288,276,132,283,251,137,72,75,0,110,107,119,179,208,247,268,299,296,444,323,80,171,464,184,150,139,169,67,89," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99980 Enzymes with EC numbers","    K23997  nnr; ADP-dependent NAD(P)H-hydrate dehydratase / NAD(P)H-hydrate epimerase"
"5934","K24012",5934,19,12,18,22,3,31,17,75,103,274,271,147,147,116,395,242,346,399,379,356,69,500,199,250,77,84,0,133,217,204,263,242,282,328,274,218,275,295,285,177,594,270,274,216,386,130,177," 09100 Metabolism","  09101 Carbohydrate metabolism","   00010 Glycolysis / Gluconeogenesis","    K24012  acdAB; acetate---CoA ligase (ADP-forming)"
"5935","K24017",5935,10,8,6,18,0,16,19,26,25,50,44,19,30,17,55,79,152,104,141,123,56,65,239,80,49,110,0,58,182,249,22,104,76,69,46,69,179,122,32,14,137,22,56,36,60,3,95," 09100 Metabolism","  09105 Amino acid metabolism","   00340 Histidine metabolism","    K24017  priA; phosphoribosyl isomerase A"
"5936","K24018",5936,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2,0,17,0,0,0,0,3,0,0,0,0,6,0,0,2,0,0,12,3,0,0,0,26,0,0,8,12,10,2," 09100 Metabolism","  09105 Amino acid metabolism","   00400 Phenylalanine, tyrosine and tryptophan biosynthesis","    K24018  K24018; cyclohexadieny/prephenate dehydrogenase / 3-phosphoshikimate 1-carboxyvinyltransferase"
"5937","K24033",5937,2,2,8,1,6,17,19,38,46,59,84,23,69,32,148,250,79,127,218,267,41,87,194,80,45,29,0,61,54,133,120,97,139,177,73,186,188,349,97,77,186,159,52,68,134,63,87," 09180 Brite Hierarchies","  09182 Protein families: genetic information processing","   03051 Proteasome","    K24033  pafBC; proteasome accessory factor BC"
"5938","K24040",5938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,2,1,2,0,12,0,0,0,6,0,2,4,8,0,0,4,0,0,0,0,0,0,0,12," 09180 Brite Hierarchies","  09183 Protein families: signaling and cellular processes","   02000 Transporters","    K24040  ecfTA; energy-coupling factor transport system permease/ATP-binding protein"
"5939","K24042",5939,10,13,1,13,3,13,8,65,147,356,224,210,223,82,391,616,4329,2087,943,961,136,1454,695,300,625,403,0,1245,741,609,456,683,531,834,459,504,562,604,228,286,688,413,260,269,638,82,475," 09100 Metabolism","  09105 Amino acid metabolism","   00270 Cysteine and methionine metabolism","    K24042  yitJ; methionine synthase / methylenetetrahydrofolate reductase (NADH)"
"5940","K24085",5940,0,0,0,0,0,0,0,2,0,0,0,0,4,0,14,10,0,0,0,0,1,0,0,2,0,0,0,0,0,2,0,0,0,1,8,0,0,12,18,0,8,0,0,0,0,4,0," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99980 Enzymes with EC numbers","    K24085  estD; esterase"
"5941","K24104",5941,0,0,2,0,1,6,0,20,10,20,25,2,12,4,44,0,0,5,9,26,0,18,15,4,10,2,0,0,24,4,32,12,30,26,18,10,0,42,14,6,0,28,8,13,36,4,0," 09180 Brite Hierarchies","  09182 Protein families: genetic information processing","   03021 Transcription machinery","    K24104  GPN; GPN-loop GTPase"
"5942","K24105",5942,4,8,4,6,5,2,6,407,629,778,1123,614,1146,364,954,911,419,607,734,639,265,429,507,415,328,72,0,256,131,858,993,1041,829,884,757,924,1244,871,1091,868,1260,1038,608,699,861,262,275," 09190 Not Included in Pathway or Brite","  09193 Unclassified: signaling and cellular processes","   99993 Cell motility","    K24105  mglA; mutual gliding-motility protein MglA"
"5943","K24116",5943,11,0,5,1,7,17,10,46,53,95,69,73,67,22,32,78,145,146,147,148,52,69,120,49,69,56,0,113,98,136,95,58,73,163,130,149,113,119,77,78,169,117,44,60,44,13,84," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99980 Enzymes with EC numbers","    K24116  scmK; N-acetyl-S-(2-succino)cysteine monooxygenase"
"5944","K24119",5944,92,86,38,92,91,143,112,84,241,617,385,326,522,178,460,490,1474,1023,1027,788,141,707,561,647,985,1036,0,1730,1098,1747,511,1439,1021,1114,631,1002,691,1341,351,1008,4456,1145,633,755,709,237,1309," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99980 Enzymes with EC numbers","    K24119  ahpC; NADH-dependent peroxiredoxin subunit C"
"5945","K24120",5945,26,20,13,21,9,33,34,93,63,166,170,36,116,48,87,458,699,601,557,396,114,428,420,234,236,191,0,280,355,635,253,384,372,312,269,298,352,435,166,230,487,172,161,159,184,153,312," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99980 Enzymes with EC numbers","    K24120  ahpE; mycoredoxin-dependent peroxiredoxin"
"5946","K24126",5946,59,88,49,95,66,89,121,540,612,1653,1045,556,1012,321,819,885,1627,2050,1458,1061,286,1496,810,2229,2720,3268,0,4962,4851,6453,944,1033,1091,849,579,1132,1049,791,652,1445,2995,1131,826,1511,911,339,3506," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99980 Enzymes with EC numbers","    K24126  ahpC; lipoyl-dependent peroxiredoxin subunit C"
"5947","K24129",5947,13,0,4,4,2,8,4,30,50,53,101,36,75,18,76,86,9,43,46,70,14,29,24,17,4,3,0,19,16,11,116,88,29,60,89,59,24,65,46,32,50,102,36,65,35,5,20," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99980 Enzymes with EC numbers","    K24129  K24129; glutaredoxin-dependent peroxiredoxin"
"5948","K24131",5948,18,44,14,31,14,40,44,212,244,431,602,162,313,172,517,869,3010,1666,1159,983,236,1114,871,216,341,248,0,261,332,403,579,567,558,615,581,566,763,642,529,495,870,816,395,324,496,158,304," 09180 Brite Hierarchies","  09181 Protein families: metabolism","   01002 Peptidases and inhibitors","    K24131  prsW; protease PrsW"
"5949","K24136",5949,13,16,2,9,9,15,12,38,54,40,75,36,30,1,50,126,138,139,132,70,7,156,63,422,183,266,0,450,393,379,61,166,94,131,56,28,116,120,36,85,192,117,95,70,48,27,295," 09100 Metabolism","  09106 Metabolism of other amino acids","   00480 Glutathione metabolism","    K24136  pgdX; glutathione-dependent peroxiredoxin"
"5950","K24138",5950,8,8,12,9,1,16,0,106,185,354,353,329,294,129,240,346,309,428,645,674,179,443,269,186,151,134,0,262,201,221,353,437,411,517,414,467,397,623,254,410,823,508,186,335,296,115,244," 09100 Metabolism","  09106 Metabolism of other amino acids","   00480 Glutathione metabolism","    K24138  prx3; glutaredoxin/glutathione-dependent peroxiredoxin"
"5951","K24158",5951,195,80,82,90,84,242,169,1666,1600,3321,3396,2789,3520,1199,3245,4910,1873,4050,4945,5274,1613,2635,2932,1815,1189,1594,0,2558,2529,3431,3929,4416,4083,4004,4591,3744,4665,6001,3033,3274,7030,4800,3351,2907,3502,1834,1866," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99980 Enzymes with EC numbers","    K24158  prx; thioredoxin-dependent peroxiredoxin"
"5952","K24160",5952,23,23,14,14,17,28,19,138,106,206,237,130,237,108,250,155,169,165,211,256,81,142,179,81,54,55,0,96,110,140,245,148,258,202,241,199,285,277,165,181,315,224,216,206,215,62,75," 09180 Brite Hierarchies","  09183 Protein families: signaling and cellular processes","   02000 Transporters","    K24160  NHA1, SOD2; sodium/hydrogen antiporter"
"5953","K24163",5953,35,4,9,45,18,60,46,132,89,168,283,252,204,86,175,443,501,675,571,608,225,445,601,250,123,217,0,208,365,578,333,498,400,438,264,359,840,418,171,220,532,344,172,185,234,152,209," 09180 Brite Hierarchies","  09183 Protein families: signaling and cellular processes","   02000 Transporters","    K24163  nhaK; monovalent cation/hydrogen antiporter"
"5954","K24180",5954,1,0,0,0,0,0,0,2,0,4,3,0,0,2,13,13,930,141,45,59,0,79,3,3,16,21,0,10,103,18,88,97,75,86,23,29,42,39,2,32,22,14,2,16,38,6,25," 09180 Brite Hierarchies","  09183 Protein families: signaling and cellular processes","   02000 Transporters","    K24180  mleP; malate permease and related proteins"
"5955","K24192",5955,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,0,0,2,0,6,0,2,0,0,8,10,12,0,6,0,8,0,0,0,0,0,0,0,1,0,0,0,4," 09180 Brite Hierarchies","  09181 Protein families: metabolism","   00199 Cytochrome P450","    K24192  CYP138; cytochrome P450 family 138"
"5956","K24200",5956,2,2,0,4,0,2,0,0,0,2,10,0,5,14,26,27,466,295,87,89,17,238,64,39,120,57,0,49,93,147,74,38,94,49,19,18,114,76,9,22,40,22,37,35,19,0,53," 09180 Brite Hierarchies","  09183 Protein families: signaling and cellular processes","   02000 Transporters","    K24200  OCA2; P protein"
"5957","K24206",5957,19,6,13,4,2,16,16,139,119,333,304,189,371,97,255,880,417,425,508,493,134,363,482,905,131,133,0,417,434,497,288,369,322,286,290,270,401,374,146,292,577,201,158,182,340,125,616," 09180 Brite Hierarchies","  09183 Protein families: signaling and cellular processes","   02000 Transporters","    K24206  uacT; uric acid transporter"
"5958","K24217",5958,1,0,0,2,7,0,1,4,8,22,25,0,48,0,10,52,49,61,69,42,18,46,48,8,2,25,0,34,45,73,28,84,29,37,20,46,77,43,19,32,78,53,42,28,40,12,17," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99980 Enzymes with EC numbers","    K24217  mnaT; L-amino acid N-acyltransferase"
"5959","K24241",5959,21,16,19,8,12,30,21,51,52,122,101,59,81,19,109,140,54,118,196,92,43,92,162,118,77,41,0,56,50,128,109,194,92,115,94,56,232,182,106,72,187,128,50,81,71,62,110," 09180 Brite Hierarchies","  09181 Protein families: metabolism","   00199 Cytochrome P450","    K24241  CYP135; cytochrome P450 family 135"
"5960","K24256",5960,0,0,0,0,0,0,0,1,0,0,10,4,0,0,18,4,0,17,10,0,0,10,40,9,6,2,0,0,0,6,0,26,16,9,20,2,9,5,6,20,33,3,0,0,0,19,1," 09100 Metabolism","  09107 Glycan biosynthesis and metabolism","   00541 O-Antigen nucleotide sugar biosynthesis","    K24256  wbvD, qnlB; UDP-L-QuiNAc synthase"
"5961","K24268",5961,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,12,0,2,0,15,0,0,0,0,0,0,2,0,12,6,0,0,14,0,6,0,0,0,0,0,0,0,0,2," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99980 Enzymes with EC numbers","    K24268  oiaX; 3-oxoisoapionate-4-phosphate decarboxylase"
"5962","K24288",5962,5,4,2,5,8,6,7,4,15,34,46,13,37,2,55,124,46,97,55,86,20,69,61,60,28,33,0,26,49,113,52,73,74,43,90,60,120,98,41,125,99,81,22,30,36,10,28," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99980 Enzymes with EC numbers","    K24288  meT1; MMP 1-O-methyltransferase"
"5963","K24299",5963,0,0,0,0,0,0,0,0,0,8,10,0,12,2,6,0,0,0,0,0,0,0,0,2,0,0,0,0,4,2,0,0,2,0,0,0,0,0,12,0,0,14,26,8,16,0,4," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99980 Enzymes with EC numbers","    K24299  tcdH; thiocyanate desulfurase"
"5964","K24300",5964,0,0,0,0,0,0,0,0,41,13,14,0,30,1,30,2,14,10,21,1,0,4,0,0,0,4,0,0,8,8,16,47,27,26,16,19,34,22,6,30,114,26,13,42,12,33,10," 09100 Metabolism","  09107 Glycan biosynthesis and metabolism","   00541 O-Antigen nucleotide sugar biosynthesis","    K24300  wbpM, wbgZ, aatA; UDP-N-acetylglucosamine 4,6-dehydratase"
"5965","K24310",5965,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,22,0,10,10,12,0,2,0,2,4,0,0,6,0,9,0,0,0,3,9,3,36,12,10,10,8,0,0,0,8,0,10," 09100 Metabolism","  09107 Glycan biosynthesis and metabolism","   00541 O-Antigen nucleotide sugar biosynthesis","    K24310  wbpV, wreQ; UDP-N-acetyl-alpha-D-quinovosamine dehydrogenase"
"5966","K24389",5966,0,0,0,0,0,0,0,0,0,0,2,0,6,2,8,0,10,10,10,4,0,4,16,0,0,0,0,0,3,6,0,0,16,2,1,0,18,18,0,8,26,20,2,0,8,0,2," 09180 Brite Hierarchies","  09181 Protein families: metabolism","   00199 Cytochrome P450","    K24389  vdh, CYP107BR1; vitamin D3 1,25-hydroxylase"
"5967","K24408",5967,0,4,0,0,0,0,3,0,0,3,0,0,2,0,0,2,0,1,1,0,0,0,0,4,0,0,0,7,4,0,0,0,2,4,0,2,0,6,0,0,7,0,0,2,0,0,0," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99980 Enzymes with EC numbers","    K24408  sagA; salicylate---CoA ligase"
"5968","K24409",5968,0,1,0,2,2,4,2,70,25,33,18,16,22,14,52,17,16,8,12,10,2,9,0,2,0,0,0,0,6,2,28,25,23,6,58,17,6,17,13,18,12,14,18,10,22,34,10," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99980 Enzymes with EC numbers","    K24409  ycaO; thioglycine synthase"
"5969","K24410",5969,8,0,0,0,1,0,0,10,12,4,3,1,14,3,56,2,3,8,3,25,3,2,0,0,0,0,0,2,0,2,12,9,8,13,0,4,2,14,2,5,15,12,8,4,0,0,0," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99999 Others","    K24410  tfuA; TfuA protein"
"5970","K24411",5970,0,0,2,1,1,6,0,19,62,53,76,32,58,5,109,43,2,11,59,59,24,18,16,3,2,0,0,15,0,7,91,90,34,39,14,57,28,55,20,58,63,83,31,30,10,5,10," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99980 Enzymes with EC numbers","    K24411  patD, lynD; oxazoline/thiazoline synthase"
"5971","K24419",5971,0,0,0,0,0,4,0,32,10,26,8,40,6,1,0,2,0,10,0,12,0,8,0,4,0,1,0,6,4,2,0,14,1,0,33,6,22,0,6,0,7,8,0,10,20,0,2," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99980 Enzymes with EC numbers","    K24419  METTL27; methyltransferase-like protein 27"
"5972","K24443",5972,0,0,0,2,0,0,0,18,0,0,8,0,1,4,0,8,0,0,0,0,4,8,0,0,0,0,0,0,0,0,0,0,4,1,1,0,1,1,3,0,0,0,0,0,14,0,0," 09100 Metabolism","  09101 Carbohydrate metabolism","   00040 Pentose and glucuronate interconversions","    K24443  xacC; D-xylono/L-arabinono-1,4-lactonase"
"5973","K24450",5973,0,0,0,0,0,2,0,24,78,22,28,16,49,30,24,70,8,14,50,50,0,6,0,13,0,0,0,1,2,19,92,32,28,24,198,60,18,50,38,58,26,52,9,36,36,66,6," 09180 Brite Hierarchies","  09182 Protein families: genetic information processing","   03036 Chromosome and associated proteins","    K24450  hmf, hmt; DNA-binding protein"
"5974","K24451",5974,4,0,0,2,2,2,0,22,15,22,38,0,30,14,18,35,8,12,20,10,10,8,0,5,4,7,0,4,14,3,27,5,23,35,27,15,29,41,9,11,52,30,39,5,24,10,6," 09180 Brite Hierarchies","  09183 Protein families: signaling and cellular processes","   02048 Prokaryotic defense system","    K24451  zim; modification methylase"
"5975","K24473",5975,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,1,0,0,0,10,6,0,0,4,0,0,0,0,0,0,8,4,0,0,0,0,0,0,16,0,0,0,0,0,0,0," 09180 Brite Hierarchies","  09183 Protein families: signaling and cellular processes","   04990 Domain-containing proteins not elsewhere classified","    K24473  TENM, ODZ; teneurin"
"5976","K24510",5976,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,4,0,0,0,2,0,5,8,0,14,0,1,0,0,10,0,0,8,0,0,0,0,1,0,0,2," 09180 Brite Hierarchies","  09183 Protein families: signaling and cellular processes","   04990 Domain-containing proteins not elsewhere classified","    K24510  VWA5; von Willebrand factor A domain-containing protein 5"
"5977","K24511",5977,0,0,0,0,0,0,0,8,0,2,4,10,0,0,0,22,0,14,10,0,0,5,0,6,0,0,0,0,0,0,0,18,0,0,0,8,1,0,14,0,4,16,0,10,25,0,0," 09180 Brite Hierarchies","  09183 Protein families: signaling and cellular processes","   04990 Domain-containing proteins not elsewhere classified","    K24511  VWA7; von Willebrand factor A domain-containing protein 7"
"5978","K24530",5978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,10,13,2,3,0,8,5,0,0,0,0,1,0,18,0,0,0,0,0,0,7,0,0,0,4,0,0,0,0,2," 09100 Metabolism","  09109 Metabolism of terpenoids and polyketides","   00522 Biosynthesis of 12-, 14- and 16-membered macrolides","    K24530  mycCII; ferredoxin"
"5979","K24619",5979,7,8,8,19,4,7,8,70,202,131,524,163,110,32,437,122,76,45,92,165,30,27,60,15,12,8,0,22,10,27,85,229,94,216,201,93,91,151,184,242,206,266,220,33,126,126,8," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99982 Energy metabolism","    K24619  mauC; amicyanin"
"5980","K24620",5980,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,16,36,48,16,14,10,19,2,10,2,9,0,22,19,28,20,0,20,4,0,23,0,6,0,0,2,0,36,2,0,0,25," 09180 Brite Hierarchies","  09183 Protein families: signaling and cellular processes","   02000 Transporters","    K24620  ykoF; energy-coupling factor transport system substrate-specific component"
"5981","K24648",5981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,94,37,17,0,52,10,2,41,20,0,31,22,15,0,18,20,16,0,18,0,12,0,6,3,0,0,6,17,2,27," 09190 Not Included in Pathway or Brite","  09192 Unclassified: genetic information processing","   99973 Transcription","    K24648  remB; extracellular matrix regulatory protein B"
"5982","K24667",5982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,3,0,0,2,0,0,0,2,0,0,0,8,0,0,0,6,0,0,2,12,0,0,0,1,0,0,0,0,0," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99980 Enzymes with EC numbers","    K24667  htm; 2-heptyl-1-hydroxyquinolin-4(1H)-one methyltransferase"
"5983","K24693",5983,18,6,3,10,6,6,24,72,27,68,71,120,92,24,89,243,190,262,317,193,106,228,422,195,65,114,0,243,209,357,143,140,148,173,102,133,281,167,118,147,199,127,93,65,129,36,173," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99980 Enzymes with EC numbers","    K24693  mftD; pre-mycofactocin synthase"
"5984","K24694",5984,7,5,7,5,1,0,10,26,17,43,37,19,17,9,44,161,40,182,208,103,80,167,132,48,3,15,0,63,45,51,65,45,69,65,44,33,74,140,33,42,129,83,15,51,47,27,43," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99987 Cofactor metabolism","    K24694  mftA; mycofactocin precursor peptide MftA"
"5985","K24695",5985,5,6,10,3,4,6,10,15,9,58,41,61,58,32,68,329,95,268,291,235,100,175,238,67,26,41,0,50,48,99,91,140,207,151,87,128,209,260,55,64,193,153,14,62,115,32,79," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99987 Cofactor metabolism","    K24695  mftB; mycofactocin biosynthesis protein MftB"
"5986","K24696",5986,18,14,27,14,16,37,28,110,95,194,151,150,221,111,137,764,387,698,734,802,326,397,720,285,94,88,0,243,192,282,369,523,420,317,409,552,575,489,242,337,657,357,261,249,329,125,142," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99980 Enzymes with EC numbers","    K24696  mftC; [mycofactocin precursor peptide]-tyrosine decarboxylase / 3-amino-5-[(4-hydroxyphenyl)methyl]-4,4-dimethylpyrrolidin-2-one synthase"
"5987","K24697",5987,2,0,0,0,0,7,0,0,0,8,6,15,4,7,0,24,48,27,12,14,2,18,55,20,10,21,0,23,15,32,10,13,14,20,2,18,27,14,21,19,28,13,0,10,0,2,14," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99980 Enzymes with EC numbers","    K24697  mftE; mycofactocin precursor peptide peptidase"
"5988","K24698",5988,0,0,0,4,3,0,0,0,10,23,18,1,13,0,9,8,2,11,2,16,2,22,9,9,4,5,0,22,27,11,0,41,12,2,4,4,43,26,12,0,9,17,4,6,13,13,6," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99986 Glycan metabolism","    K24698  mftF; mycofactocin glycosyltransferase"
"5989","K24699",5989,30,4,10,12,4,28,22,28,38,120,84,40,91,47,108,207,137,154,157,276,38,114,180,126,104,116,0,125,122,347,133,221,182,126,127,140,159,229,120,78,262,153,83,77,102,36,130," 09180 Brite Hierarchies","  09182 Protein families: genetic information processing","   03000 Transcription factors","    K24699  mftR; TetR/AcrR family transcriptional regulator, regulator of mycofactocin system"
