"","KO","VIP","coefficient","VIP_signed","Metabolism","Pathway","Subpathway","Level1","Level2","Level3","Level4"
"346","K24835",1.7617142609128,0.000454015953309796,1.7617142609128,NA,NA,NA," 09180 Brite Hierarchies","  09183 Protein families: signaling and cellular processes","   04990 Domain-containing proteins not elsewhere classified","    K24835  GLIPR2; glioma pathogenesis-related protein 2"
"347","K10794",1.7734762775285,0.000457047173130799,1.7734762775285,"Degradation","Amino acid degradation","Amino acid degradation: Arginine/Proline"," 09100 Metabolism","  09105 Amino acid metabolism","   00330 Arginine and proline metabolism","    K10794  prdB; D-proline reductase (dithiol) PrdB"
"348","K18220",1.77407019015151,0.000457200231893904,1.77407019015151,NA,NA,NA," 09180 Brite Hierarchies","  09183 Protein families: signaling and cellular processes","   01504 Antimicrobial resistance genes","    K18220  tetM, tetO; ribosomal protection tetracycline resistance protein"
"349","K18687",1.7746452155285,0.00045734842317583,1.7746452155285,"Degradation","Xenobiotics degradation","Xenobiotics degradation: Steroid"," 09100 Metabolism","  09111 Xenobiotics biodegradation and metabolism","   00984 Steroid degradation","    K18687  fadD3; HIP---CoA ligase"
"350","K07774",1.7755455969644,0.0004575804628119,1.7755455969644,NA,NA,NA," 09130 Environmental Information Processing","  09132 Signal transduction","   02020 Two-component system","    K07774  tctD; two-component system, OmpR family, response regulator TctD"
"351","K17069",1.77603419517638,0.000457706380724878,1.77603419517638,"Biosynthesis","Amino acid biosynthesis","Amino acid biosynthesis: Serine"," 09100 Metabolism","  09102 Energy metabolism","   00920 Sulfur metabolism","    K17069  MET17; O-acetylhomoserine/O-acetylserine sulfhydrylase"
"352","K00045",1.77770498812294,0.000458136965110351,1.77770498812294,NA,NA,NA," 09100 Metabolism","  09101 Carbohydrate metabolism","   00051 Fructose and mannose metabolism","    K00045  E1.1.1.67, mtlK; mannitol 2-dehydrogenase"
"353","K00436",1.77879492448658,0.00045841785543869,1.77879492448658,NA,NA,NA," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99980 Enzymes with EC numbers","    K00436  hoxH; NAD-reducing hydrogenase large subunit"
"354","K01055",1.78035595748927,0.000458820153304232,1.78035595748927,"Degradation","Aromatic ring degradation","Aromatic ring degradation: Ortho-cleavage of dihydroxylated aromatic ring"," 09100 Metabolism","  09111 Xenobiotics biodegradation and metabolism","   00362 Benzoate degradation","    K01055  pcaD; 3-oxoadipate enol-lactonase"
"355","K01055",1.78035595748927,0.000458820153304232,1.78035595748927,"Degradation","Xenobiotics degradation","Xenobiotics degradation: Benzoate"," 09100 Metabolism","  09111 Xenobiotics biodegradation and metabolism","   00362 Benzoate degradation","    K01055  pcaD; 3-oxoadipate enol-lactonase"
"356","K03842",1.78177486351488,0.000459185823257736,1.78177486351488,NA,NA,NA," 09100 Metabolism","  09107 Glycan biosynthesis and metabolism","   00510 N-Glycan biosynthesis","    K03842  ALG1; beta-1,4-mannosyltransferase"
"357","K06404",1.78255522242121,0.000459386931576289,1.78255522242121,NA,NA,NA," 09190 Not Included in Pathway or Brite","  09193 Unclassified: signaling and cellular processes","   99978 Cell growth","    K06404  spoVAB; stage V sporulation protein AB"
"358","K02587",1.78347682205922,0.000459624439410281,1.78347682205922,NA,NA,NA," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99982 Energy metabolism","    K02587  nifE; nitrogenase molybdenum-cofactor synthesis protein NifE"
"359","K17876",1.78518720239791,0.000460065225965297,1.78518720239791,NA,NA,NA," 09100 Metabolism","  09110 Biosynthesis of other secondary metabolites","   00998 Biosynthesis of various antibiotics","    K17876  CYP105D; pentalenic acid synthase"
"360","K25190",1.78571813729629,0.00046020205457558,1.78571813729629,NA,NA,NA," 09180 Brite Hierarchies","  09183 Protein families: signaling and cellular processes","   02000 Transporters","    K25190  pltH; membrane fusion protein PltH"
"361","K07108",1.7860431865268,0.000460285823856181,1.7860431865268,NA,NA,NA," 09190 Not Included in Pathway or Brite","  09194 Poorly characterized","   99997 Function unknown","    K07108  K07108; uncharacterized protein"
"362","K06994",1.78660473242958,0.000460430541307833,1.78660473242958,NA,NA,NA," 09190 Not Included in Pathway or Brite","  09194 Poorly characterized","   99996 General function prediction only","    K06994  K06994; putative drug exporter of the RND superfamily"
"363","K22694",1.78727006595072,0.000460602006135909,1.78727006595072,NA,NA,NA," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99980 Enzymes with EC numbers","    K22694  sttH; tryptophan 6-halogenase"
"364","K12466",1.78745899965597,0.000460650696731317,1.78745899965597,NA,NA,NA," 09100 Metabolism","  09109 Metabolism of terpenoids and polyketides","   00903 Limonene degradation","    K12466  E1.1.1.275; (+)-trans-carveol dehydrogenase"
"365","K06318",1.78946652855245,0.000461168062212176,1.78946652855245,NA,NA,NA," 09190 Not Included in Pathway or Brite","  09193 Unclassified: signaling and cellular processes","   99978 Cell growth","    K06318  bofC; forespore regulator of the sigma-K checkpoint"
"366","K01484",1.78989624321544,0.000461278805092959,1.78989624321544,"Degradation","Amino acid degradation","Amino acid degradation: Arginine/Proline"," 09100 Metabolism","  09105 Amino acid metabolism","   00330 Arginine and proline metabolism","    K01484  astB; succinylarginine dihydrolase"
"367","K20976",1.79032223141656,0.000461388587617583,1.79032223141656,NA,NA,NA," 09130 Environmental Information Processing","  09132 Signal transduction","   02020 Two-component system","    K20976  hptB; histidine phosphotransfer protein HptB"
"368","K00555",1.79046242264021,0.000461424716661586,1.79046242264021,NA,NA,NA," 09180 Brite Hierarchies","  09182 Protein families: genetic information processing","   03016 Transfer RNA biogenesis","    K00555  TRMT1, trm1; tRNA (guanine26-N2/guanine27-N2)-dimethyltransferase"
"369","K20988",1.79411710079305,0.000462366573251168,1.79411710079305,NA,NA,NA," 09140 Cellular Processes","  09145 Cellular community - prokaryotes","   05111 Biofilm formation - Vibrio cholerae","    K20988  vpsN; polysaccharide biosynthesis/export protein VpsN"
"370","K01133",1.79480621666585,0.0004625441670908,1.79480621666585,NA,NA,NA," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99980 Enzymes with EC numbers","    K01133  betC; choline-sulfatase"
"371","K18122",1.79527298265297,0.000462664458564461,1.79527298265297,NA,NA,NA," 09100 Metabolism","  09101 Carbohydrate metabolism","   00650 Butanoate metabolism","    K18122  cat2, abfT; 4-hydroxybutyrate CoA-transferase"
"372","K06306",1.79537096017665,0.00046268970860631,1.79537096017665,NA,NA,NA," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99980 Enzymes with EC numbers","    K06306  sleL; cortical fragment-lytic enzyme"
"373","K22847",1.79665376893397,0.00046302030457967,1.79665376893397,"Biosynthesis","Amino acid biosynthesis","Amino acid biosynthesis: Serine"," 09100 Metabolism","  09105 Amino acid metabolism","   00270 Cysteine and methionine metabolism","    K22847  cysK2; S-sulfo-L-cysteine synthase (3-phospho-L-serine-dependent)"
"374","K14534",1.79675210212292,0.00046304564628094,1.79675210212292,NA,NA,NA," 09100 Metabolism","  09101 Carbohydrate metabolism","   00650 Butanoate metabolism","    K14534  abfD; 4-hydroxybutyryl-CoA dehydratase / vinylacetyl-CoA-Delta-isomerase"
"375","K02843",1.79839168000976,0.00046346818615238,1.79839168000976,NA,NA,NA," 09100 Metabolism","  09107 Glycan biosynthesis and metabolism","   00540 Lipopolysaccharide biosynthesis","    K02843  waaF, rfaF; lipopolysaccharide heptosyltransferase II"
"376","K00569",1.79859378880298,0.000463520272133895,1.79859378880298,NA,NA,NA," 09100 Metabolism","  09111 Xenobiotics biodegradation and metabolism","   00983 Drug metabolism - other enzymes","    K00569  TPMT, tpmT; thiopurine S-methyltransferase"
"377","K06987",1.7999530442522,0.00046387056938258,1.7999530442522,NA,NA,NA," 09190 Not Included in Pathway or Brite","  09194 Poorly characterized","   99997 Function unknown","    K06987  K06987; uncharacterized protein"
"378","K09819",1.80432281400813,0.000464996714084648,1.80432281400813,NA,NA,NA," 09180 Brite Hierarchies","  09183 Protein families: signaling and cellular processes","   02000 Transporters","    K09819  ABC.MN.P; manganese/iron transport system permease protein"
"379","K23555",1.80733007835465,0.000465771723982354,1.80733007835465,NA,NA,NA," 09180 Brite Hierarchies","  09182 Protein families: genetic information processing","   04131 Membrane trafficking","    K23555  LMF1; lipase maturation factor 1"
"380","K07117",1.81153424271612,0.000466855190088518,1.81153424271612,NA,NA,NA," 09190 Not Included in Pathway or Brite","  09194 Poorly characterized","   99997 Function unknown","    K07117  K07117; uncharacterized protein"
"381","K00077",1.81354188492886,0.000467372584772404,1.81354188492886,NA,NA,NA," 09100 Metabolism","  09108 Metabolism of cofactors and vitamins","   00770 Pantothenate and CoA biosynthesis","    K00077  panE, apbA; 2-dehydropantoate 2-reductase"
"382","K21636",1.81675622742344,0.000468200961316954,1.81675622742344,"Biosynthesis","Nucleotide biosynthesis","Nucleotide biosynthesis: ribonucleotide"," 09100 Metabolism","  09104 Nucleotide metabolism","   00230 Purine metabolism","    K21636  nrdD; ribonucleoside-triphosphate reductase (formate)"
"383","K06422",1.81790434920282,0.000468496846759756,1.81790434920282,NA,NA,NA," 09190 Not Included in Pathway or Brite","  09193 Unclassified: signaling and cellular processes","   99978 Cell growth","    K06422  sspE; small acid-soluble spore protein E (minor gamma-type SASP)"
"384","K11918",1.82078256545076,0.000469238599337137,1.82078256545076,NA,NA,NA," 09180 Brite Hierarchies","  09183 Protein families: signaling and cellular processes","   02044 Secretion system","    K11918  lip3; type VI secretion system protein"
"385","K00043",1.82100052990172,0.000469294771521347,1.82100052990172,NA,NA,NA," 09100 Metabolism","  09101 Carbohydrate metabolism","   00650 Butanoate metabolism","    K00043  gbd; 4-hydroxybutyrate dehydrogenase"
"386","K18007",1.82122336075602,0.000469352197838989,1.82122336075602,NA,NA,NA," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99980 Enzymes with EC numbers","    K18007  hoxY; NAD-reducing hydrogenase small subunit"
"387","K09021",1.82164986769115,0.000469462114047902,1.82164986769115,"Degradation","Nucleotide degradation","Nucleotide degradation: pyrimidine"," 09100 Metabolism","  09104 Nucleotide metabolism","   00240 Pyrimidine metabolism","    K09021  rutC; aminoacrylate peracid reductase"
"388","K02048",1.82526972328236,0.000470394996424774,1.82526972328236,NA,NA,NA," 09100 Metabolism","  09102 Energy metabolism","   00920 Sulfur metabolism","    K02048  cysP; sulfate/thiosulfate transport system substrate-binding protein"
"389","K06135",1.82706348421552,0.000470857271209139,1.82706348421552,NA,NA,NA," 09190 Not Included in Pathway or Brite","  09194 Poorly characterized","   99996 General function prediction only","    K06135  pqqA; pyrroloquinoline quinone biosynthesis protein A"
"390","K17840",1.83282905056197,0.000472343130272231,1.83282905056197,NA,NA,NA," 09180 Brite Hierarchies","  09183 Protein families: signaling and cellular processes","   01504 Antimicrobial resistance genes","    K17840  aac2-I; aminoglycoside 2'-N-acetyltransferase I"
"391","K00814",1.83308766970612,0.00047240977968291,1.83308766970612,"Biosynthesis","Amino acid biosynthesis","Amino acid biosynthesis: Alanine"," 09100 Metabolism","  09102 Energy metabolism","   00710 Carbon fixation in photosynthetic organisms","    K00814  GPT, ALT; alanine transaminase"
"392","K00814",1.83308766970612,0.00047240977968291,1.83308766970612,"Degradation","Amino acid degradation","Amino acid degradation: Alanine/aspartate/asparagine/glutamate/glutamine"," 09100 Metabolism","  09102 Energy metabolism","   00710 Carbon fixation in photosynthetic organisms","    K00814  GPT, ALT; alanine transaminase"
"393","K18453",1.83703363747908,0.000473426705276303,1.83703363747908,NA,NA,NA," 09100 Metabolism","  09104 Nucleotide metabolism","   00230 Purine metabolism","    K18453  NUDT23; ADP-ribose/FAD diphosphatase"
"394","K07572",1.83916315891616,0.000473975509771335,1.83916315891616,NA,NA,NA," 09190 Not Included in Pathway or Brite","  09192 Unclassified: genetic information processing","   99974 Translation","    K07572  K07572; putative nucleotide binding protein"
"395","K03236",1.84717668263116,0.000476040695760663,1.84717668263116,NA,NA,NA," 09180 Brite Hierarchies","  09182 Protein families: genetic information processing","   03012 Translation factors","    K03236  EIF1A; translation initiation factor 1A"
"396","K06303",1.84744040421548,0.000476108660134439,1.84744040421548,NA,NA,NA," 09190 Not Included in Pathway or Brite","  09193 Unclassified: signaling and cellular processes","   99978 Cell growth","    K06303  gerPE; spore germination protein PE"
"397","K06329",1.84820465285548,0.000476305616634453,1.84820465285548,NA,NA,NA," 09190 Not Included in Pathway or Brite","  09193 Unclassified: signaling and cellular processes","   99978 Cell growth","    K06329  cotF; spore coat protein F"
"398","K01949",1.85696062060033,0.000478562139801137,1.85696062060033,NA,NA,NA," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99980 Enzymes with EC numbers","    K01949  gmaS; glutamate---methylamine ligase"
"399","K13995",1.85764692713209,0.000478739009638201,1.85764692713209,NA,NA,NA," 09100 Metabolism","  09108 Metabolism of cofactors and vitamins","   00760 Nicotinate and nicotinamide metabolism","    K13995  nicF; maleamate amidohydrolase"
"400","K06160",1.85897643797022,0.000479081641325983,1.85897643797022,NA,NA,NA," 09130 Environmental Information Processing","  09131 Membrane transport","   02010 ABC transporters","    K06160  pvdE; putative pyoverdin transport system ATP-binding/permease protein"
"401","K17246",1.86182379363717,0.000479815440742963,1.86182379363717,NA,NA,NA," 09130 Environmental Information Processing","  09131 Membrane transport","   02010 ABC transporters","    K17246  chiG; putative chitobiose transport system permease protein"
"402","K18009",1.86220471373846,0.000479913608650644,1.86220471373846,NA,NA,NA," 09100 Metabolism","  09101 Carbohydrate metabolism","   00650 Butanoate metabolism","    K18009  budC; meso-butanediol dehydrogenase / (S,S)-butanediol dehydrogenase / diacetyl reductase"
"403","K02305",1.86607104344563,0.000480910010511465,1.86607104344563,NA,NA,NA," 09100 Metabolism","  09102 Energy metabolism","   00910 Nitrogen metabolism","    K02305  norC; nitric oxide reductase subunit C"
"404","K24256",1.86644154078954,0.000481005492343297,1.86644154078954,NA,NA,NA," 09100 Metabolism","  09107 Glycan biosynthesis and metabolism","   00541 O-Antigen nucleotide sugar biosynthesis","    K24256  wbvD, qnlB; UDP-L-QuiNAc synthase"
"405","K16011",1.8679083304681,0.000481383502517244,1.8679083304681,NA,NA,NA," 09100 Metabolism","  09101 Carbohydrate metabolism","   00051 Fructose and mannose metabolism","    K16011  algA, xanB, rfbA, wbpW, pslB; mannose-1-phosphate guanylyltransferase / mannose-6-phosphate isomerase"
"406","K07740",1.86856479823343,0.00048155268252839,1.86856479823343,NA,NA,NA," 09190 Not Included in Pathway or Brite","  09192 Unclassified: genetic information processing","   99973 Transcription","    K07740  rsd; regulator of sigma D"
"407","K08365",1.87147358550414,0.000482302313643369,1.87147358550414,NA,NA,NA," 09180 Brite Hierarchies","  09182 Protein families: genetic information processing","   03000 Transcription factors","    K08365  merR; MerR family transcriptional regulator, mercuric resistance operon regulatory protein"
"408","K07161",1.87285771079751,0.000482659020164121,1.87285771079751,NA,NA,NA," 09190 Not Included in Pathway or Brite","  09194 Poorly characterized","   99997 Function unknown","    K07161  K07161; uncharacterized protein"
"409","K14730",1.87376742576216,0.000482893465168105,1.87376742576216,NA,NA,NA," 09100 Metabolism","  09109 Metabolism of terpenoids and polyketides","   00903 Limonene degradation","    K14730  E1.1.1.243; (-)-trans-carveol dehydrogenase"
"410","K04112",1.87430177717797,0.000483031174257959,1.87430177717797,"Degradation","Aromatic ring degradation","Aromatic ring degradation: Other pathway"," 09100 Metabolism","  09111 Xenobiotics biodegradation and metabolism","   00362 Benzoate degradation","    K04112  bcrC, badD; benzoyl-CoA reductase subunit C"
"411","K04112",1.87430177717797,0.000483031174257959,1.87430177717797,"Degradation","Xenobiotics degradation","Xenobiotics degradation: Benzoate"," 09100 Metabolism","  09111 Xenobiotics biodegradation and metabolism","   00362 Benzoate degradation","    K04112  bcrC, badD; benzoyl-CoA reductase subunit C"
"412","K21833",1.87676201070788,0.000483665207424533,1.87676201070788,NA,NA,NA," 09100 Metabolism","  09105 Amino acid metabolism","   00260 Glycine, serine and threonine metabolism","    K21833  dgcA, ddhC; N,N-dimethylglycine/sarcosine dehydrogenase"
"413","K01451",1.87707192115033,0.000483745075248784,1.87707192115033,NA,NA,NA," 09180 Brite Hierarchies","  09181 Protein families: metabolism","   01002 Peptidases and inhibitors","    K01451  hipO; hippurate hydrolase"
"414","K17247",1.88031518938355,0.000484580906320494,1.88031518938355,NA,NA,NA," 09190 Not Included in Pathway or Brite","  09192 Unclassified: genetic information processing","   99975 Protein processing","    K17247  msrQ; methionine sulfoxide reductase heme-binding subunit"
"415","K05991",1.88108854392534,0.000484780209526084,1.88108854392534,NA,NA,NA," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99980 Enzymes with EC numbers","    K05991  E3.2.1.123; endoglycosylceramidase"
"416","K17209",1.88110133424804,0.000484783505753335,1.88110133424804,NA,NA,NA," 09130 Environmental Information Processing","  09131 Membrane transport","   02010 ABC transporters","    K17209  iatP; inositol transport system permease protein"
"417","K07518",1.88129776808644,0.000484834129227517,1.88129776808644,NA,NA,NA," 09100 Metabolism","  09101 Carbohydrate metabolism","   00650 Butanoate metabolism","    K07518  E3.1.1.22; hydroxybutyrate-dimer hydrolase"
"418","K25137",1.88204207701169,0.000485025947011906,1.88204207701169,NA,NA,NA," 09180 Brite Hierarchies","  09182 Protein families: genetic information processing","   03009 Ribosome biogenesis","    K25137  rlmL; 23S rRNA (guanine2445-N2)-methyltransferase"
"419","K25284",1.88919117808699,0.000486868360399835,1.88919117808699,NA,NA,NA," 09180 Brite Hierarchies","  09183 Protein families: signaling and cellular processes","   02000 Transporters","    K25284  yclN, ceuB; iron-siderophore transport system permease protein"
"420","K21219",1.89812111929607,0.000489169718719396,1.89812111929607,NA,NA,NA," 09100 Metabolism","  09108 Metabolism of cofactors and vitamins","   00730 Thiamine metabolism","    K21219  thiDN; hydroxymethylpyrimidine kinase / phosphomethylpyrimidine kinase / thiamine-phosphate diphosphorylase"
"421","K11159",1.89858456082565,0.000489289153438478,1.89858456082565,NA,NA,NA," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99980 Enzymes with EC numbers","    K11159  K11159; carotenoid cleavage oxygenase"
"422","K10125",1.8997113277309,0.000489579535461259,1.8997113277309,NA,NA,NA," 09130 Environmental Information Processing","  09132 Signal transduction","   02020 Two-component system","    K10125  dctB; two-component system, NtrC family, C4-dicarboxylate transport sensor histidine kinase DctB"
"423","K11897",1.90118389249737,0.000489959033948098,1.90118389249737,NA,NA,NA," 09180 Brite Hierarchies","  09183 Protein families: signaling and cellular processes","   02044 Secretion system","    K11897  impF; type VI secretion system protein ImpF"
"424","K00139",1.90346822513976,0.000490547735240538,1.90346822513976,NA,NA,NA," 09100 Metabolism","  09101 Carbohydrate metabolism","   00650 Butanoate metabolism","    K00139  ALDH5A1; succinate-semialdehyde dehydrogenase"
"425","K04101",1.90462301621052,0.000490845339443726,1.90462301621052,"Degradation","Xenobiotics degradation","Xenobiotics degradation: Shared"," 09100 Metabolism","  09111 Xenobiotics biodegradation and metabolism","   00362 Benzoate degradation","    K04101  ligB; protocatechuate 4,5-dioxygenase, beta chain"
"426","K21087",1.91141478664133,0.000492595664224095,1.91141478664133,NA,NA,NA," 09140 Cellular Processes","  09145 Cellular community - prokaryotes","   02026 Biofilm formation - Escherichia coli","    K21087  ycgR; flagellar brake protein"
"427","K13892",1.91425102067406,0.000493326597455864,1.91425102067406,NA,NA,NA," 09130 Environmental Information Processing","  09131 Membrane transport","   02010 ABC transporters","    K13892  gsiA; glutathione transport system ATP-binding protein"
"428","K01843",1.91507043851468,0.000493537771753719,1.91507043851468,NA,NA,NA," 09100 Metabolism","  09105 Amino acid metabolism","   00310 Lysine degradation","    K01843  kamA; lysine 2,3-aminomutase"
"429","K11892",1.91884461081452,0.000494510423489975,1.91884461081452,NA,NA,NA," 09130 Environmental Information Processing","  09131 Membrane transport","   03070 Bacterial secretion system","    K11892  impK, ompA, vasF, dotU; type VI secretion system protein ImpK"
"430","K16639",1.92017626542515,0.000494853607654934,1.92017626542515,NA,NA,NA," 09180 Brite Hierarchies","  09182 Protein families: genetic information processing","   03029 Mitochondrial biogenesis","    K16639  LACTB2; endoribonuclease LACTB2"
"431","K25141",1.92112375555251,0.000495097787794113,1.92112375555251,NA,NA,NA," 09180 Brite Hierarchies","  09183 Protein families: signaling and cellular processes","   02000 Transporters","    K25141  drrA; daunorubicin/doxorubicin transport system ATP-binding protein"
"432","K22081",1.92505725872554,0.000496111501103117,1.92505725872554,NA,NA,NA," 09100 Metabolism","  09102 Energy metabolism","   00680 Methane metabolism","    K22081  mgsA; methylamine---glutamate N-methyltransferase subunit A"
"433","K02705",1.92701309312647,0.000496615544261395,1.92701309312647,NA,NA,NA," 09100 Metabolism","  09102 Energy metabolism","   00195 Photosynthesis","    K02705  psbC; photosystem II CP43 chlorophyll apoprotein"
"434","K18896",1.93012393004271,0.000497417246114785,1.93012393004271,NA,NA,NA," 09100 Metabolism","  09105 Amino acid metabolism","   00260 Glycine, serine and threonine metabolism","    K18896  gsmt; glycine/sarcosine N-methyltransferase"
"435","K11740",1.93057473692407,0.000497533424725892,1.93057473692407,NA,NA,NA," 09190 Not Included in Pathway or Brite","  09194 Poorly characterized","   99996 General function prediction only","    K11740  nfrB; bacteriophage N4 adsorption protein B"
"436","K25895",1.93274276808573,0.000498092153661966,1.93274276808573,NA,NA,NA," 09180 Brite Hierarchies","  09181 Protein families: metabolism","   01002 Peptidases and inhibitors","    K25895  DEGP1; protease Do-like 1, chloroplastic"
"437","K06345",1.93401300951445,0.000498419510876465,1.93401300951445,NA,NA,NA," 09190 Not Included in Pathway or Brite","  09193 Unclassified: signaling and cellular processes","   99978 Cell growth","    K06345  coxA; spore cortex protein"
"438","K07347",1.93698620938495,0.00049918574192967,1.93698620938495,NA,NA,NA," 09130 Environmental Information Processing","  09132 Signal transduction","   02020 Two-component system","    K07347  fimD, fimC, mrkC, htrE, cssD; outer membrane usher protein"
"439","K20483",1.9402798773098,0.00050003456163668,1.9402798773098,NA,NA,NA," 09130 Environmental Information Processing","  09132 Signal transduction","   02020 Two-component system","    K20483  nisB, spaB, epiB; lantibiotic biosynthesis protein"
"440","K02041",1.9438616966019,0.000500957641580216,1.9438616966019,"Energy","ATPase","ATPase: ATP-binding"," 09130 Environmental Information Processing","  09131 Membrane transport","   02010 ABC transporters","    K02041  phnC; phosphonate transport system ATP-binding protein"
"441","K02710",1.94464179985102,0.000501158684012684,1.94464179985102,NA,NA,NA," 09100 Metabolism","  09102 Energy metabolism","   00195 Photosynthesis","    K02710  psbI; photosystem II PsbI protein"
"442","K02043",1.94698479913958,0.000501762504438733,1.94698479913958,NA,NA,NA," 09180 Brite Hierarchies","  09182 Protein families: genetic information processing","   03000 Transcription factors","    K02043  phnF; GntR family transcriptional regulator, phosphonate transport system regulatory protein"
"443","K01480",1.94922629721754,0.000502340166724432,1.94922629721754,"Degradation","Amino acid degradation","Amino acid degradation: Arginine/Proline"," 09100 Metabolism","  09105 Amino acid metabolism","   00330 Arginine and proline metabolism","    K01480  speB; agmatinase"
"444","K08978",1.9514405905316,0.000502910817999836,1.9514405905316,NA,NA,NA," 09180 Brite Hierarchies","  09183 Protein families: signaling and cellular processes","   02000 Transporters","    K08978  TC.BAT1; bacterial/archaeal transporter family protein"
"445","K12663",1.95598732485236,0.000504082568699077,1.95598732485236,NA,NA,NA," 09140 Cellular Processes","  09141 Transport and catabolism","   04146 Peroxisome","    K12663  ECH1; Delta3,5-Delta2,4-dienoyl-CoA isomerase"
"446","K11915",1.9568567285763,0.000504306624988621,1.9568567285763,NA,NA,NA," 09130 Environmental Information Processing","  09131 Membrane transport","   03070 Bacterial secretion system","    K11915  stp1, pppA; serine/threonine protein phosphatase Stp1"
"447","K20920",1.95891115776758,0.000504836077266144,1.95891115776758,NA,NA,NA," 09140 Cellular Processes","  09145 Cellular community - prokaryotes","   05111 Biofilm formation - Vibrio cholerae","    K20920  vpsM; polysaccharide biosynthesis protein VpsM"
"448","K21472",1.95921687376931,0.000504914864130193,1.95921687376931,NA,NA,NA," 09180 Brite Hierarchies","  09181 Protein families: metabolism","   01002 Peptidases and inhibitors","    K21472  lytH; peptidoglycan LD-endopeptidase LytH"
"449","K10915",1.96229891801337,0.000505709145749327,1.96229891801337,NA,NA,NA," 09140 Cellular Processes","  09145 Cellular community - prokaryotes","   02024 Quorum sensing","    K10915  cqsA; CAI-1 autoinducer synthase"
"450","K07068",1.96533119803387,0.000506490602501285,1.96533119803387,NA,NA,NA," 09190 Not Included in Pathway or Brite","  09194 Poorly characterized","   99997 Function unknown","    K07068  K07068; uncharacterized protein"
"451","K02781",1.96672774279373,0.000506850509674972,1.96672774279373,NA,NA,NA," 09100 Metabolism","  09101 Carbohydrate metabolism","   00051 Fructose and mannose metabolism","    K02781  srlB; glucitol/sorbitol PTS system EIIA component"
"452","K19290",1.9670326061318,0.000506929076796855,1.9670326061318,"Biosynthesis","EPS biosynthesis","EPS biosynthesis: Alginate"," 09100 Metabolism","  09101 Carbohydrate metabolism","   00051 Fructose and mannose metabolism","    K19290  alg8; mannuronan synthase"
"453","K13622",1.96785863045929,0.000507141953669583,1.96785863045929,NA,NA,NA," 09100 Metabolism","  09103 Lipid metabolism","   00564 Glycerophospholipid metabolism","    K13622  btaA; S-adenosylmethionine-diacylglycerol 3-amino-3-carboxypropyl transferase"
"454","K04070",1.97144183722154,0.000508065391181649,1.97144183722154,NA,NA,NA," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99980 Enzymes with EC numbers","    K04070  pflX; putative pyruvate formate lyase activating enzyme"
"455","K16844",1.97528197778825,0.00050905504377113,1.97528197778825,"Degradation","Amino acid degradation","Amino acid degradation: Cysteine/methionine"," 09100 Metabolism","  09105 Amino acid metabolism","   00270 Cysteine and methionine metabolism","    K16844  comC; (2R)-3-sulfolactate dehydrogenase (NADP+)"
"456","K04062",1.97550562882368,0.00050911268145978,1.97550562882368,NA,NA,NA," 09190 Not Included in Pathway or Brite","  09193 Unclassified: signaling and cellular processes","   99992 Structural proteins","    K04062  osmB; osmotically inducible lipoprotein OsmB"
"457","K10848",1.98258348451587,0.000510936734015167,1.98258348451587,NA,NA,NA," 09120 Genetic Information Processing","  09124 Replication and repair","   03420 Nucleotide excision repair","    K10848  ERCC4, XPF; DNA excision repair protein ERCC-4"
"458","K07394",1.98308977552485,0.000511067211584766,1.98308977552485,NA,NA,NA," 09190 Not Included in Pathway or Brite","  09192 Unclassified: genetic information processing","   99975 Protein processing","    K07394  K07394; SM-20-related protein"
"459","K10003",1.98384550710585,0.000511261973131407,1.98384550710585,NA,NA,NA," 09130 Environmental Information Processing","  09131 Membrane transport","   02010 ABC transporters","    K10003  gltJ, aatQ; glutamate/aspartate transport system permease protein"
"460","K08301",1.98694566612696,0.000512060923156739,1.98694566612696,NA,NA,NA," 09180 Brite Hierarchies","  09182 Protein families: genetic information processing","   03019 Messenger RNA biogenesis","    K08301  rng, cafA; ribonuclease G"
"461","K18900",1.98866037630843,0.000512502825566774,1.98866037630843,NA,NA,NA," 09180 Brite Hierarchies","  09182 Protein families: genetic information processing","   03000 Transcription factors","    K18900  bpeT; LysR family transcriptional regulator, regulator for bpeEF and oprC"
"462","K03571",1.99004921685467,0.000512860747267576,1.99004921685467,NA,NA,NA," 09180 Brite Hierarchies","  09182 Protein families: genetic information processing","   03036 Chromosome and associated proteins","    K03571  mreD; rod shape-determining protein MreD"
"463","K08988",1.99147553729253,0.000513228328008499,1.99147553729253,NA,NA,NA," 09190 Not Included in Pathway or Brite","  09194 Poorly characterized","   99996 General function prediction only","    K08988  K08988; putative membrane protein"
